EPOCH,EPOCH_START_DATE,EPOCH_END_DATE,NUM_SWAPS,TOTAL_VOLUME_SOL,SOL_TO_JITOSOL_VOLUME,JITOSOL_TO_SOL_VOLUME,NET_SOL_FLOW,TOTAL_VOLUME_USD,AVG_SWAP_SIZE_SOL,AVG_SWAP_SIZE_USD,MAX_SWAP_SOL,P95_SWAP_SOL,AVG_PRICE_RATIO,MIN_PRICE_RATIO,MAX_PRICE_RATIO,PRICE_RATIO_STDDEV,ESTIMATED_FEES_SOL
834,2025-08-15,2025-08-17,30730,108035.75355468402,82029.210156278,26006.543398406,56022.66675787201,20186500.92931495,3.5156444371846414,656.8988262061487,3993.833583256,2.32235462325,0.8174436104499124,0.805523982208633,0.8333333333333334,0.0001709413537045593,270.08938388671004
835,2025-08-17,2025-08-19,48661,263207.060441149,119149.123327657,144057.937113492,-24908.813785835013,48465553.99692974,5.408994070018063,995.9835185657867,31058.420554092,3.37478475,0.8168297428556092,0.8032786885245902,2.0,0.0053680900482450805,658.0176511028725
836,2025-08-19,2025-08-21,79217,299773.01782936207,204613.13860244298,95159.879226919,109453.259375524,55210910.113731444,3.784200586103514,696.9578513921437,12740.267587244,3.3474277156000003,0.8165861268002989,0.7959183673469387,1.0,0.0008921785932515399,749.4325445734052
837,2025-08-21,2025-08-23,98477,317695.143291878,150581.271349273,167113.871942605,-16532.600593332005,61159615.90653228,3.2260847029446267,621.0548240353817,20208.551503378,3.3763168473999996,0.8165026280389984,0.7692307692307692,0.9333333333333333,0.0004205314609443112,794.237858229695
838,2025-08-23,2025-08-25,103072,233269.37401348096,127516.036730558,105753.337282923,21762.699447634997,47415951.37485241,2.2631691828380256,460.027469873995,14538.238541808,3.3522359884000004,0.8162526432535685,0.8026315789473684,2.0,0.0037530437217403382,583.1734350337024
839,2025-08-25,2025-08-27,81596,243971.87665609497,183945.84963494397,60026.02702115101,123919.82261379302,47493729.46978385,2.9899979981383273,582.0595307341518,11089.555596297,3.343594322,0.8157948361248989,0.8032786885245902,2.0,0.004966183926779891,609.9296916402375
840,2025-08-27,2025-08-29,118886,374654.66177760105,171435.60325279506,203219.05852480597,-31783.455272010997,78927033.18808714,3.1513774689837413,663.8883736359802,29910.842543654,2.94527689475,0.8157057251862537,0.7954545454545455,0.8695652173913043,0.00022911271403938625,936.6366544440026
841,2025-08-29,2025-08-31,108331,329575.56669427,253026.58816693106,76548.97852733902,176477.609639592,67267244.26065172,3.042301526749222,620.9417826905661,52000.0,2.8121354855,0.8149590565006748,0.8048780487804876,0.9029057024011232,0.00041416240048808815,823.938916735675
842,2025-08-31,2025-09-02,123502,212631.91372048695,107400.71364365402,105231.200076833,2169.5135668210014,42689836.5184153,1.7216880189833925,345.6610947062825,4589.982897608,2.8333974242499997,0.8147435320972098,0.8091196812473265,1.0,0.0006188231311127457,531.5797843012174
843,2025-09-02,2025-09-04,83051,204203.8413769161,115033.81654140304,89170.02483551302,25863.79170589,42422552.78830384,2.4587764310714633,510.8012280201784,6204.175688469,2.9163788475,0.8146555980332181,0.80625,0.9333333333333333,0.0004433054302242369,510.50960344229026
844,2025-09-04,2025-09-06,97765,377819.3732161769,236812.42274127196,141006.95047490502,95805.47226636701,77694788.78007875,3.8645668001450098,794.7096484434998,37700.85,2.9075916404,0.8142934983959128,0.787878787878788,0.9285714285714286,0.00042826148282746446,944.5484330404422
845,2025-09-06,2025-09-08,84953,197963.21709348404,102191.38865605401,95771.82843743,6419.560218623999,40573279.941381,2.330267525496263,477.59678812262075,6120.568879372,2.8831841284,0.8140004561367478,0.8017241379310345,0.8288288288288288,0.0001315151901367457,494.9080427337101
846,2025-09-08,2025-09-10,84479,225460.90832649797,132153.57222333798,93307.33610315999,38846.23612017801,48569089.62624383,2.6688396918346333,574.9250065252172,1703.20468697,2.9050472890999997,0.8137689635867216,0.00900810819818919,1.3333333333333335,0.005257942223876219,563.6522708162449
847,2025-09-10,2025-09-12,100068,344015.011544431,177789.33985889,166225.671685541,11563.668173349,79052606.16133486,3.4378124030102626,789.9888691823046,15182.52,2.91223916775,0.8136778137565295,0.7777777777777778,2.0,0.003765857547387306,860.0375288610775
848,2025-09-12,2025-09-14,69810,224609.632948045,146540.87597775302,78068.75697029203,68472.11900746099,54311245.67590583,3.217442099241441,777.9866161854438,1529.784035048,2.9514240908500002,0.8134491064693896,0.7295572727272727,2.0,0.007157463378439174,561.5240823701125
